State,Year,Month,TelehealthType,ServiceType,ServiceCount,RatePer1000Beneficiaries,DataQuality
Illinois,2019,201904,Remote patient monitoring,All, DS ,DS,
Illinois,2019,201904,Store and forward,All, DS ,DS,
Illinois,2019,201905,Live audio/video,All," 1,180 ",0,
Illinois,2019,201905,Other telehealth,All, DS ,DS,
Illinois,2019,201905,Remote patient monitoring,All, 17 ,0,
Illinois,2019,201905,Store and forward,All, DS ,DS,
Illinois,2019,201906,Live audio/video,All," 1,194 ",0,
Illinois,2019,201906,Other telehealth,All, 11 ,0,
Illinois,2019,201906,Remote patient monitoring,All, 16 ,0,
Illinois,2019,201906,Store and forward,All, DS ,DS,
Illinois,2019,201907,Live audio/video,All," 1,213 ",0,
Illinois,2019,201907,Other telehealth,All, DS ,DS,
Illinois,2019,201907,Remote patient monitoring,All, 19 ,0,
Illinois,2019,201907,Store and forward,All, DS ,DS,
Illinois,2019,201908,Live audio/video,All," 1,357 ",0.5,
Illinois,2019,201908,Other telehealth,All, DS ,DS,
Illinois,2019,201908,Remote patient monitoring,All, 25 ,0,
Illinois,2019,201908,Store and forward,All, DS ,DS,
Illinois,2019,201909,Live audio/video,All," 1,557 ",0.5,
Illinois,2019,201909,Other telehealth,All, DS ,DS,
Illinois,2019,201909,Remote patient monitoring,All, 16 ,0,
Illinois,2019,201909,Store and forward,All, DS ,DS,
Illinois,2019,201910,Live audio/video,All," 1,922 ",0.7,
Illinois,2019,201910,Other telehealth,All, DS ,DS,
Illinois,2019,201910,Remote patient monitoring,All, 21 ,0,
Illinois,2019,201910,Store and forward,All, DS ,DS,
Illinois,2019,201911,Live audio/video,All," 1,513 ",0.5,
Illinois,2019,201911,Other telehealth,All, 14 ,0,
Illinois,2019,201911,Remote patient monitoring,All, 16 ,0,
Illinois,2019,201911,Store and forward,All, DS ,DS,
Illinois,2019,201912,Live audio/video,All," 1,593 ",0.5,
Illinois,2019,201912,Other telehealth,All, 14 ,0,
Illinois,2019,201912,Remote patient monitoring,All, 16 ,0,
Illinois,2019,201912,Store and forward,All, DS ,DS,
Illinois,2020,202001,Live audio/video,All," 2,170 ",0.7,
Illinois,2020,202001,Other telehealth,All, 11 ,0,
Illinois,2020,202001,Remote patient monitoring,All, 17 ,0,
Illinois,2020,202001,Store and forward,All, DS ,DS,
Illinois,2020,202002,Live audio/video,All," 2,126 ",0.7,
Illinois,2020,202002,Other telehealth,All, 13 ,0,
Illinois,2020,202002,Remote patient monitoring,All, 23 ,0,
Illinois,2020,202002,Store and forward,All, DS ,DS,
Illinois,2020,202003,Live audio/video,All," 50,890 ",17.3,
Illinois,2020,202003,Other telehealth,All," 1,374 ",0.5,
Illinois,2020,202003,Remote patient monitoring,All, 21 ,0,
Illinois,2020,202003,Store and forward,All, 171 ,0,
Illinois,2020,202004,Live audio/video,All," 244,314 ",81.2,
Illinois,2020,202004,Other telehealth,All," 2,093 ",0.7,
Illinois,2020,202004,Remote patient monitoring,All, 14 ,0,
Illinois,2020,202004,Store and forward,All, 323 ,0,
Illinois,2020,202005,Live audio/video,All," 255,012 ",83.7,Unusable
Illinois,2020,202005,Other telehealth,All, 458 ,0,Unusable
Illinois,2020,202005,Remote patient monitoring,All, 20 ,0,Unusable
Illinois,2020,202005,Store and forward,All, 381 ,0,Unusable
Illinois,2020,202006,Live audio/video,All," 195,340 ",63.6,
Illinois,2020,202006,Other telehealth,All, 575 ,0,
Illinois,2020,202006,Remote patient monitoring,All, 20 ,0,
Illinois,2020,202006,Store and forward,All, 122 ,0,
Illinois,2020,202007,Live audio/video,All," 159,968 ",51.5,
Illinois,2020,202007,Other telehealth,All, 295 ,0,
Illinois,2020,202007,Remote patient monitoring,All, 29 ,0,
Illinois,2020,202007,Store and forward,All, 133 ,0,
Illinois,2020,202008,Live audio/video,All," 146,829 ",46.7,
Illinois,2020,202008,Other telehealth,All, 229 ,0,
Illinois,2020,202008,Remote patient monitoring,All, 28 ,0,
Illinois,2020,202008,Store and forward,All, 101 ,0,
Illinois,2020,202009,Live audio/video,All," 199,516 ",62.8,
Illinois,2020,202009,Other telehealth,All, 245 ,0,
Illinois,2020,202009,Remote patient monitoring,All, 65 ,0,
Illinois,2020,202009,Store and forward,All, 77 ,0,
Illinois,2020,202010,Live audio/video,All," 223,566 ",69.7,
Illinois,2020,202010,Other telehealth,All, 215 ,0,
Illinois,2020,202010,Remote patient monitoring,All, 86 ,0,
Illinois,2020,202010,Store and forward,All, 64 ,0,
Illinois,2020,202011,Live audio/video,All," 234,894 ",72.1,
Illinois,2020,202011,Other telehealth,All, 295 ,0,
Illinois,2020,202011,Remote patient monitoring,All, 98 ,0,
Illinois,2020,202011,Store and forward,All, 84 ,0,
Illinois,2020,202012,Live audio/video,All," 257,920 ",78.0,
Illinois,2020,202012,Other telehealth,All, 270 ,0,
Illinois,2020,202012,Remote patient monitoring,All, 109 ,0,
Illinois,2020,202012,Store and forward,All, 65 ,0,
Illinois,2021,202101,Live audio/video,All," 247,398 ",73.8,
Illinois,2021,202101,Other telehealth,All, 234 ,0,
Illinois,2021,202101,Remote patient monitoring,All, 88 ,0,
Illinois,2021,202101,Store and forward,All, 76 ,0,
Illinois,2021,202102,Live audio/video,All," 234,730 ",69.6,
Illinois,2021,202102,Other telehealth,All, 206 ,0,
Illinois,2021,202102,Remote patient monitoring,All, 102 ,0,
Illinois,2021,202102,Store and forward,All, 34 ,0,
Illinois,2021,202103,Live audio/video,All," 229,494 ",67.7,
Illinois,2021,202103,Other telehealth,All, 184 ,0,
Illinois,2021,202103,Remote patient monitoring,All, 116 ,0,
Illinois,2021,202103,Store and forward,All, 40 ,0,
Illinois,2021,202104,Live audio/video,All," 201,956 ",59.2,
Illinois,2021,202104,Other telehealth,All, 165 ,0,
Illinois,2021,202104,Remote patient monitoring,All, 117 ,0,
Illinois,2021,202104,Store and forward,All, 126 ,0,
Illinois,2021,202105,Live audio/video,All," 179,574 ",52.6,
Illinois,2021,202105,Other telehealth,All, 165 ,0,
Illinois,2021,202105,Remote patient monitoring,All, 116 ,0,
Illinois,2021,202105,Store and forward,All, 92 ,0,
Illinois,2021,202106,Live audio/video,All," 135,105 ",39.4,
Illinois,2021,202106,Other telehealth,All, 155 ,0,
Illinois,2021,202106,Remote patient monitoring,All, 126 ,0,
Illinois,2021,202106,Store and forward,All, 26 ,0,
Illinois,2021,202107,Live audio/video,All," 100,193 ",29.0,
Illinois,2021,202107,Other telehealth,All, 138 ,0,
Illinois,2021,202107,Remote patient monitoring,All, 140 ,0,
Illinois,2021,202107,Store and forward,All, 75 ,0,
Illinois,2021,202108,Live audio/video,All," 114,325 ",32.9,
Illinois,2021,202108,Other telehealth,All, 153 ,0,
Illinois,2021,202108,Remote patient monitoring,All, 135 ,0,
Illinois,2021,202108,Store and forward,All, DS ,DS,
Illinois,2021,202109,Live audio/video,All," 125,633 ",35.9,
Illinois,2021,202109,Other telehealth,All, 148 ,0,
Illinois,2021,202109,Remote patient monitoring,All, 153 ,0,
Illinois,2021,202109,Store and forward,All, 17 ,0,
Illinois,2021,202110,Live audio/video,All," 162,098 ",46.1,
Illinois,2021,202110,Other telehealth,All, 136 ,0,
Illinois,2021,202110,Remote patient monitoring,All, 182 ,0,
Illinois,2021,202110,Store and forward,All, 30 ,0,
Illinois,2021,202111,Live audio/video,All," 162,464 ",45.9,
Illinois,2021,202111,Other telehealth,All, 133 ,0,
Illinois,2021,202111,Remote patient monitoring,All, 183 ,0,
Illinois,2021,202111,Store and forward,All, 30 ,0,
Illinois,2021,202112,Live audio/video,All," 177,624 ",49.8,
Illinois,2021,202112,Other telehealth,All, 167 ,0,
Illinois,2021,202112,Remote patient monitoring,All, 224 ,0,
Illinois,2021,202112,Store and forward,All, 58 ,0,
Illinois,2022,202201,Live audio/video,All," 248,174 ",68.8,
Illinois,2022,202201,Other telehealth,All, 236 ,0,
Illinois,2022,202201,Remote patient monitoring,All, 183 ,0,
Illinois,2022,202201,Store and forward,All, 49 ,0,
Illinois,2022,202202,Live audio/video,All," 198,382 ",54.9,
Illinois,2022,202202,Other telehealth,All, 126 ,0,
Illinois,2022,202202,Remote patient monitoring,All, 229 ,0,
Illinois,2022,202202,Store and forward,All, 23 ,0,
Illinois,2022,202203,Live audio/video,All," 196,839 ",54.3,
Illinois,2022,202203,Other telehealth,All, 132 ,0,
Illinois,2022,202203,Remote patient monitoring,All, 325 ,0,
Illinois,2022,202203,Store and forward,All, 84 ,0,
Illinois,2022,202204,Live audio/video,All," 170,315 ",46.8,
Illinois,2022,202204,Other telehealth,All, 117 ,0,
Illinois,2022,202204,Remote patient monitoring,All, 292 ,0,
Illinois,2022,202204,Store and forward,All, 43 ,0,
Illinois,2022,202205,Live audio/video,All," 171,267 ",46.9,
Illinois,2022,202205,Other telehealth,All, 96 ,0,
Illinois,2022,202205,Remote patient monitoring,All, 323 ,0,
Illinois,2022,202205,Store and forward,All, 88 ,0,
Illinois,2022,202206,Live audio/video,All," 162,064 ",44.1,
Illinois,2022,202206,Other telehealth,All, 84 ,0,
Illinois,2022,202206,Remote patient monitoring,All, 351 ,0,
Illinois,2022,202206,Store and forward,All, 86 ,0,
Illinois,2022,202207,Live audio/video,All," 104,455 ",28.2,
Illinois,2022,202207,Other telehealth,All, 158 ,0,
Illinois,2022,202207,Remote patient monitoring,All, 339 ,0,
Illinois,2022,202207,Store and forward,All, 223 ,0,
Illinois,2022,202208,Live audio/video,All," 120,565 ",32.4,
Illinois,2022,202208,Other telehealth,All, 220 ,0,
Illinois,2022,202208,Remote patient monitoring,All, 316 ,0,
Illinois,2022,202208,Store and forward,All, 331 ,0,
Illinois,2022,202209,Live audio/video,All," 113,158 ",30.2,
Illinois,2022,202209,Other telehealth,All, 211 ,0,
Illinois,2022,202209,Remote patient monitoring,All, 358 ,0,
Illinois,2022,202209,Store and forward,All, 409 ,0,
Illinois,2022,202210,Live audio/video,All," 107,208 ",28.5,
Illinois,2022,202210,Other telehealth,All, 219 ,0,
Illinois,2022,202210,Remote patient monitoring,All, 349 ,0,
Illinois,2022,202210,Store and forward,All, 330 ,0,
Illinois,2022,202211,Live audio/video,All," 110,219 ",29.1,
Illinois,2022,202211,Other telehealth,All, 197 ,0,
Illinois,2022,202211,Remote patient monitoring,All, 316 ,0,
Illinois,2022,202211,Store and forward,All, 165 ,0,
Illinois,2022,202212,Live audio/video,All," 107,335 ",28.2,
Illinois,2022,202212,Other telehealth,All, 205 ,0,
Illinois,2022,202212,Remote patient monitoring,All, 340 ,0,
Illinois,2022,202212,Store and forward,All, 412 ,0,
Indiana,2018,201801,Live audio/video,All," 1,675 ",1.1,
Indiana,2018,201801,Other telehealth,All, -   ,0,
Indiana,2018,201801,Remote patient monitoring,All, 23 ,0,
Indiana,2018,201801,Store and forward,All, -   ,0,
Indiana,2018,201802,Live audio/video,All," 1,597 ",1.1,
Indiana,2018,201802,Other telehealth,All, -   ,0,
Indiana,2018,201802,Remote patient monitoring,All, 18 ,0,
Indiana,2018,201802,Store and forward,All, -   ,0,
Indiana,2018,201803,Live audio/video,All," 1,696 ",1.1,
Indiana,2018,201803,Other telehealth,All, -   ,0,
Indiana,2018,201803,Remote patient monitoring,All, 16 ,0,
Indiana,2018,201803,Store and forward,All, -   ,0,
Indiana,2018,201804,Live audio/video,All," 1,886 ",1.3,
Indiana,2018,201804,Other telehealth,All, -   ,0,
Indiana,2018,201804,Remote patient monitoring,All, 22 ,0,
Indiana,2018,201804,Store and forward,All, -   ,0,
Indiana,2018,201805,Live audio/video,All," 1,859 ",1.3,
Indiana,2018,201805,Other telehealth,All, DS ,DS,
Indiana,2018,201805,Remote patient monitoring,All, 20 ,0,
Indiana,2018,201805,Store and forward,All, -   ,0,
Indiana,2018,201806,Live audio/video,All," 1,490 ",1.0,
Indiana,2018,201806,Other telehealth,All, DS ,DS,
Indiana,2018,201806,Remote patient monitoring,All, 21 ,0,
Indiana,2018,201806,Store and forward,All, -   ,0,
Indiana,2018,201807,Live audio/video,All," 1,842 ",1.2,
Indiana,2018,201807,Other telehealth,All, DS ,DS,
Indiana,2018,201807,Remote patient monitoring,All, 23 ,0,
Indiana,2018,201807,Store and forward,All, -   ,0,
Indiana,2018,201808,Live audio/video,All," 2,112 ",1.4,
Indiana,2018,201808,Other telehealth,All, DS ,DS,
Indiana,2018,201808,Remote patient monitoring,All, 19 ,0,
Indiana,2018,201808,Store and forward,All, DS ,DS,
Indiana,2018,201809,Live audio/video,All," 1,853 ",1.3,
Indiana,2018,201809,Other telehealth,All, DS ,DS,
Indiana,2018,201809,Remote patient monitoring,All, 16 ,0,
Indiana,2018,201809,Store and forward,All, DS ,DS,
Indiana,2018,201810,Live audio/video,All," 2,163 ",1.5,
Indiana,2018,201810,Other telehealth,All, DS ,DS,
Indiana,2018,201810,Remote patient monitoring,All, 29 ,0,
Indiana,2018,201810,Store and forward,All, DS ,DS,
Indiana,2018,201811,Live audio/video,All," 2,024 ",1.4,
Indiana,2018,201811,Other telehealth,All, DS ,DS,
Indiana,2018,201811,Remote patient monitoring,All, 17 ,0,
Indiana,2018,201811,Store and forward,All, DS ,DS,
Indiana,2018,201812,Live audio/video,All," 1,985 ",1.2,
Indiana,2018,201812,Other telehealth,All, DS ,DS,
Indiana,2018,201812,Remote patient monitoring,All, DS ,DS,
Indiana,2018,201812,Store and forward,All, DS ,DS,
Indiana,2019,201901,Live audio/video,All," 2,727 ",1.9,
Indiana,2019,201901,Other telehealth,All, -   ,0,
Indiana,2019,201901,Remote patient monitoring,All, -   ,0,
Indiana,2019,201901,Store and forward,All, DS ,DS,
Indiana,2019,201902,Live audio/video,All," 2,749 ",1.9,
Indiana,2019,201902,Other telehealth,All, DS ,DS,
Indiana,2019,201902,Remote patient monitoring,All, DS ,DS,
Indiana,2019,201902,Store and forward,All, DS ,DS,
Indiana,2019,201903,Live audio/video,All," 2,900 ",2.0,
Indiana,2019,201903,Other telehealth,All, DS ,DS,
Indiana,2019,201903,Remote patient monitoring,All, DS ,DS,
Indiana,2019,201903,Store and forward,All, DS ,DS,
Indiana,2019,201904,Live audio/video,All," 3,290 ",2.2,
Indiana,2019,201904,Other telehealth,All, DS ,DS,
Indiana,2019,201904,Remote patient monitoring,All, DS ,DS,
Indiana,2019,201904,Store and forward,All, DS ,DS,
Indiana,2019,201905,Live audio/video,All," 3,128 ",2.1,
Indiana,2019,201905,Other telehealth,All, DS ,DS,
Indiana,2019,201905,Remote patient monitoring,All, -   ,0,
Indiana,2019,201905,Store and forward,All, 32 ,0,
Indiana,2019,201906,Live audio/video,All," 2,909 ",2.0,
Indiana,2019,201906,Other telehealth,All, DS ,DS,
Indiana,2019,201906,Remote patient monitoring,All, DS ,DS,
Indiana,2019,201906,Store and forward,All, 33 ,0,
Indiana,2019,201907,Live audio/video,All," 3,246 ",2.2,
Indiana,2019,201907,Other telehealth,All, DS ,DS,
Indiana,2019,201907,Remote patient monitoring,All, DS ,DS,
Indiana,2019,201907,Store and forward,All, 36 ,0,
Indiana,2019,201908,Live audio/video,All," 3,369 ",2.3,
Indiana,2019,201908,Other telehealth,All, DS ,DS,
Indiana,2019,201908,Remote patient monitoring,All, -   ,0,
Indiana,2019,201908,Store and forward,All, DS ,DS,
Indiana,2019,201909,Live audio/video,All," 2,917 ",2.0,
Indiana,2019,201909,Other telehealth,All, DS ,DS,
Indiana,2019,201909,Remote patient monitoring,All, DS ,DS,
Indiana,2019,201909,Store and forward,All, -   ,0,
Indiana,2019,201910,Live audio/video,All," 3,820 ",2.6,
Indiana,2019,201910,Other telehealth,All, DS ,DS,
Indiana,2019,201910,Remote patient monitoring,All, DS ,DS,
Indiana,2019,201910,Store and forward,All, -   ,0,
Indiana,2019,201911,Live audio/video,All," 3,013 ",2.0,
Indiana,2019,201911,Other telehealth,All, -   ,0,
Indiana,2019,201911,Remote patient monitoring,All, DS ,DS,
Indiana,2019,201911,Store and forward,All, -   ,0,
Indiana,2019,201912,Live audio/video,All," 3,382 ",2.1,
Indiana,2019,201912,Other telehealth,All, DS ,DS,
Indiana,2019,201912,Remote patient monitoring,All, DS ,DS,
Indiana,2019,201912,Store and forward,All, -   ,0,
Indiana,2020,202001,Live audio/video,All," 4,559 ",3.0,
Indiana,2020,202001,Other telehealth,All, DS ,DS,
Indiana,2020,202001,Remote patient monitoring,All, DS ,DS,
Indiana,2020,202001,Store and forward,All, DS ,DS,
Indiana,2020,202002,Live audio/video,All," 4,904 ",3.2,
Indiana,2020,202002,Other telehealth,All, -   ,0,
Indiana,2020,202002,Remote patient monitoring,All, DS ,DS,
Indiana,2020,202002,Store and forward,All, DS ,DS,
Indiana,2020,202003,Live audio/video,All," 93,034 ",60.2,
Indiana,2020,202003,Other telehealth,All," 1,063 ",0.7,
Indiana,2020,202003,Remote patient monitoring,All, DS ,DS,
Indiana,2020,202003,Store and forward,All, 79 ,0,
Indiana,2020,202004,Live audio/video,All," 396,000 ",250.7,
Indiana,2020,202004,Other telehealth,All," 1,381 ",0.9,
Indiana,2020,202004,Remote patient monitoring,All, DS ,DS,
Indiana,2020,202004,Store and forward,All, 255 ,0,
Indiana,2020,202005,Live audio/video,All," 353,900 ",219.4,
Indiana,2020,202005,Other telehealth,All, 423 ,0,
Indiana,2020,202005,Remote patient monitoring,All, -   ,0,
Indiana,2020,202005,Store and forward,All, 269 ,0,
Indiana,2020,202006,Live audio/video,All," 292,578 ",177.4,
Indiana,2020,202006,Other telehealth,All, 208 ,0,
Indiana,2020,202006,Remote patient monitoring,All, DS ,DS,
Indiana,2020,202006,Store and forward,All, 160 ,0,
Indiana,2020,202007,Live audio/video,All," 230,496 ",137.0,
Indiana,2020,202007,Other telehealth,All, 151 ,0,
Indiana,2020,202007,Remote patient monitoring,All, DS ,DS,
Indiana,2020,202007,Store and forward,All, 85 ,0,
Indiana,2020,202008,Live audio/video,All," 212,516 ",124.1,
Indiana,2020,202008,Other telehealth,All, 85 ,0,
Indiana,2020,202008,Remote patient monitoring,All, DS ,DS,
Indiana,2020,202008,Store and forward,All, 153 ,0,
Indiana,2020,202009,Live audio/video,All," 205,197 ",118.2,
Indiana,2020,202009,Other telehealth,All, 71 ,0,
Indiana,2020,202009,Remote patient monitoring,All, 14 ,0,
Indiana,2020,202009,Store and forward,All, 74 ,0,
Indiana,2020,202010,Live audio/video,All," 201,710 ",114.7,
Indiana,2020,202010,Other telehealth,All, 81 ,0,
Indiana,2020,202010,Remote patient monitoring,All, DS ,DS,
Indiana,2020,202010,Store and forward,All, 66 ,0,
Indiana,2020,202011,Live audio/video,All," 209,595 ",117.6,
Indiana,2020,202011,Other telehealth,All, 147 ,0,
Indiana,2020,202011,Remote patient monitoring,All, DS ,DS,
Indiana,2020,202011,Store and forward,All, 52 ,0,
Indiana,2020,202012,Live audio/video,All," 248,143 ",135.5,
Indiana,2020,202012,Other telehealth,All, 193 ,0,
Indiana,2020,202012,Remote patient monitoring,All, 13 ,0,
Indiana,2020,202012,Store and forward,All, 63 ,0,
Indiana,2021,202101,Live audio/video,All," 235,542 ",128.9,
Indiana,2021,202101,Other telehealth,All, 54 ,0,
Indiana,2021,202101,Remote patient monitoring,All, 23 ,0,
Indiana,2021,202101,Store and forward,All, 34 ,0,
Indiana,2021,202102,Live audio/video,All," 228,115 ",123.7,
Indiana,2021,202102,Other telehealth,All, 33 ,0,
Indiana,2021,202102,Remote patient monitoring,All, 19 ,0,
Indiana,2021,202102,Store and forward,All, 29 ,0,
Indiana,2021,202103,Live audio/video,All," 215,995 ",115.8,
Indiana,2021,202103,Other telehealth,All, 31 ,0,
Indiana,2021,202103,Remote patient monitoring,All, 21 ,0,
Indiana,2021,202103,Store and forward,All, 19 ,0,
Indiana,2021,202104,Live audio/video,All," 180,795 ",95.9,
Indiana,2021,202104,Other telehealth,All, 26 ,0,
Indiana,2021,202104,Remote patient monitoring,All, DS ,DS,
Indiana,2021,202104,Store and forward,All, 11 ,0,
Indiana,2021,202105,Live audio/video,All," 151,395 ",79.5,
Indiana,2021,202105,Other telehealth,All, 24 ,0,
Indiana,2021,202105,Remote patient monitoring,All, 13 ,0,
Indiana,2021,202105,Store and forward,All, 17 ,0,
Indiana,2021,202106,Live audio/video,All," 140,781 ",73.3,
Indiana,2021,202106,Other telehealth,All, 22 ,0,
Indiana,2021,202106,Remote patient monitoring,All, DS ,DS,
Indiana,2021,202106,Store and forward,All, 23 ,0,
Indiana,2021,202107,Live audio/video,All," 98,500 ",50.8,
Indiana,2021,202107,Other telehealth,All, 17 ,0,
Indiana,2021,202107,Remote patient monitoring,All, DS ,DS,
Indiana,2021,202107,Store and forward,All, 11 ,0,
Indiana,2021,202108,Live audio/video,All," 106,633 ",54.4,
Indiana,2021,202108,Other telehealth,All, 19 ,0,
Indiana,2021,202108,Remote patient monitoring,All, DS ,DS,
Indiana,2021,202108,Store and forward,All, 23 ,0,
Indiana,2021,202109,Live audio/video,All," 106,468 ",53.9,
